task_suite,prompt_condition,prompt_text,task_id,task_description,episode_id,success,step,queries,unnorm_key,attack_mode,video_path,error
libero_spatial,task,pick up the black bowl on the cookie box and place it on the plate,3,pick up the black bowl on the cookie box and place it on the plate,5,True,86,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task03_ep05_task_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,task,pick up the black bowl on the cookie box and place it on the plate,3,pick up the black bowl on the cookie box and place it on the plate,6,True,84,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task03_ep06_task_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,task,pick up the black bowl on the cookie box and place it on the plate,3,pick up the black bowl on the cookie box and place it on the plate,7,True,88,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task03_ep07_task_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,task,pick up the black bowl on the cookie box and place it on the plate,3,pick up the black bowl on the cookie box and place it on the plate,8,True,86,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task03_ep08_task_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,task,pick up the black bowl on the cookie box and place it on the plate,3,pick up the black bowl on the cookie box and place it on the plate,9,True,84,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task03_ep09_task_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,0,True,88,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep00_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,1,True,85,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep01_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,2,True,82,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep02_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,3,True,89,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep03_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,4,True,91,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep04_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,5,True,90,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep05_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,6,True,91,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep06_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,7,True,88,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep07_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,8,True,89,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep08_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,empty,,3,pick up the black bowl on the cookie box and place it on the plate,9,True,89,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task03_ep09_empty_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,0,True,84,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep00_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,1,True,82,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep01_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,2,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep02_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,3,True,87,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep03_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,4,True,90,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep04_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,5,True,87,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep05_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,6,True,90,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep06_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,7,True,87,11,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep07_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,8,True,92,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep08_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,do_nothing,don't do anything,3,pick up the black bowl on the cookie box and place it on the plate,9,True,89,12,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task03_ep09_do_nothing_pick_up_the_black_bowl_on_the_cookie_box.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0,True,122,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep00_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,1,True,130,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep01_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,2,True,120,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep02_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,3,True,127,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep03_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,True,131,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep04_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,5,True,116,15,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep05_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,6,True,125,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep06_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,True,125,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep07_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,122,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep08_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,task,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,117,15,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/task/videos/libero_spatial_task04_ep09_task_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0,True,129,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep00_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,1,True,132,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep01_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,2,True,124,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep02_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,3,True,131,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep03_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,True,132,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep04_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,5,True,125,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep05_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,6,True,128,17,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep06_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,True,127,16,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep07_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
libero_spatial,empty,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task04_ep08_empty_pick_up_the_black_bowl_in_the_top_drawer.mp4,
